229|Close_NoOpen|16610.74|994720.0940778678|-5279.905922132215|0|0|0|0.0
230|Close_NoOpen|16667.33|994720.0940778678|-5279.905922132215|0|0|0|0.0
231|Close_NoOpen|16666.58|994720.0940778678|-5279.905922132215|0|0|0|0.0
232|Close_NoOpen|16845.4|994720.0940778678|-5279.905922132215|0|0|0|0.0
233|Close_NoOpen|16824.44|994720.0940778678|-5279.905922132215|0|0|0|0.0
234|Close_NoOpen|16943.75|994720.0940778678|-5279.905922132215|0|0|0|0.0
235|Close_NoOpen|16937.29|994720.0940778678|-5279.905922132215|0|0|0|0.0
236|Close_NoOpen|17120.34|994720.0940778678|-5279.905922132215|0|0|0|0.0
237|Close_NoOpen|17170.82|994720.0940778678|-5279.905922132215|0|0|0|0.0
238|Long_Open|17434.47|994720.0940778678|-5279.905922132215|1|5.705479398443817|99472.00940778678|99472.00940778678
239|Close|17934.99|997473.4729104206|-2526.52708957941|0|0|0|0.0
240|Close_NoOpen|18843.04|997473.4729104206|-2526.52708957941|0|0|0|0.0
241|Close_NoOpen|19925.0|997473.4729104206|-2526.52708957941|0|0|0|0.0
242|Close_NoOpen|20946.55|997473.4729104206|-2526.52708957941|0|0|0|0.0
243|Close_NoOpen|20865.25|997473.4729104206|-2526.52708957941|0|0|0|0.0
244|Close_NoOpen|21178.36|997473.4729104206|-2526.52708957941|0|0|0|0.0
245|Close_NoOpen|21124.0|997473.4729104206|-2526.52708957941|0|0|0|0.0
246|Long_Open|20660.91|997473.4729104206|-2526.52708957941|1|4.827829330413911|99747.34729104207|99747.34729104207
247|Close|21077.61|999383.470288631|-616.5297113689551|0|0|0|0.0
248|Close_NoOpen|22664.78|999383.470288631|-616.5297113689551|0|0|0|0.0
249|Close_NoOpen|22780.78|999383.470288631|-616.5297113689551|0|0|0|0.0
250|Close_NoOpen|22711.79|999383.470288631|-616.5297113689551|0|0|0|0.0
251|Close_NoOpen|22915.79|999383.470288631|-616.5297113689551|0|0|0|0.0
252|Close_NoOpen|22631.09|999383.470288631|-616.5297113689551|0|0|0|0.0
253|Long_Open|23052.85|999383.470288631|-616.5297113689551|1|4.335184024051825|99938.34702886312|99938.34702886312
254|Close|23014.41|999117.0541121915|-882.9458878084794|0|0|0|0.0
255|Long_Open|23076.79|999117.0541121915|-882.9458878084794|1|4.329532201455192|99911.70541121915|99911.70541121915
256|Close|23018.6|998765.4588634564|-1234.541136543579|0|0|0|0.0
257|Close_NoOpen|23748.04|998765.4588634564|-1234.541136543579|0|0|0|0.0
258|Close_NoOpen|22834.18|998765.4588634564|-1234.541136543579|0|0|0|0.0
259|Long_Open|23126.91|998765.4588634564|-1234.541136543579|1|4.318629072640731|99876.54588634566|99876.54588634566
260|Close|23743.06|1001323.8446973745|1323.8446973745536|0|0|0|0.0
261|Close_NoOpen|23484.14|1001323.8446973745|1323.8446973745536|0|0|0|0.0
262|Long_Open|23432.85|1001323.8446973745|1323.8446973745536|1|4.2731628662214565|100132.38446973744|100132.38446973744
263|Close|23340.07|1000827.6447262275|827.6447262275314|0|0|0|0.0
264|Close_NoOpen|22956.41|1000827.6447262275|827.6447262275314|0|0|0|0.0
265|Long_Open|22766.52|1000827.6447262275|827.6447262275314|1|4.396050185650805|100082.76447262276|100082.76447262276
266|Close|23247.28|1002838.8936039212|2838.893603921135|0|0|0|0.0
267|Close_NoOpen|22964.0|1002838.8936039212|2838.893603921135|0|0|0|0.0
268|Hold|21805.29|1002838.8936039212|2838.893603921135|0|0|0|0.0
